   2.2640587e+00  -2.6111833e-01  -7.2412833e-01
   2.0541487e+00  -2.4447197e-01  -6.8188761e-01
   1.8720624e+00  -2.0616074e-01  -6.5654318e-01
   1.7066704e+00  -9.8203724e-02  -4.7303720e-01
   1.4390142e+00  -3.3429517e-02  -5.3123293e-01
   1.2222803e+00   6.2081855e-02  -4.8200071e-01
   9.2381899e-01   9.1065254e-02  -4.5246138e-01
   6.3246163e-01   2.5007241e-01  -3.5058812e-01
   4.0150692e-01   4.0212355e-01  -1.2116485e-01
   1.5065350e-01   5.2167766e-01   1.6489115e-02
  -1.1213915e-01   6.2173355e-01   1.4931834e-02
  -2.6981474e-01   7.3841393e-01   9.8147125e-02
  -4.2056039e-01   8.3674558e-01   1.4807630e-01
  -5.6714807e-01   9.2406799e-01   1.7803380e-01
  -7.1124098e-01   9.4813802e-01   1.9600831e-01
  -7.4155643e-01   9.9090346e-01   2.9094267e-01
  -7.5974570e-01   1.1298564e+00   3.4790329e-01
  -7.7065926e-01   1.2132282e+00   3.8207966e-01
  -7.7720740e-01   1.3198981e+00   4.0258548e-01
  -7.8113628e-01   1.3272532e+00   4.1488897e-01
  -7.8349361e-01   1.3883131e+00   6.7472004e-01
  -7.8490801e-01   1.4249491e+00   7.4646903e-01
  -7.8575664e-01   1.5319009e+00   1.0419674e+00
  -7.3012553e-01   1.5394251e+00   1.6400147e+00
  -6.9674686e-01   1.5439397e+00   2.0829928e+00
  -6.7671966e-01   1.5466484e+00   2.1804803e+00
  -6.6470334e-01   1.4916268e+00   2.0706735e+00
  -6.5749355e-01   1.3736436e+00   1.8364901e+00
  -6.5316767e-01   1.1612365e+00   2.0325787e+00
  -6.5057215e-01   9.4882202e-01   2.2343815e+00
  -5.9287454e-01   8.2137332e-01   1.5981162e+00
  -5.5825597e-01   5.1831671e-01   1.1322074e+00
  -4.8134453e-01   2.2318905e-01   8.5266214e-01
  -4.3519767e-01  -6.7181240e-02   5.1663565e-01
  -4.0750955e-01  -1.8475657e-01   3.1501975e-01
  -3.9089668e-01  -3.1194861e-01   2.5750898e-02
  -3.2478866e-01  -4.7323411e-01  -2.3196007e-01
  -2.2898355e-01  -5.4168198e-01  -3.8658666e-01
  -1.7150049e-01  -6.3939755e-01  -5.6351227e-01
  -8.0870354e-02  -8.1132059e-01  -7.5381729e-01
  -2.6492272e-02  -9.1447441e-01  -9.5214997e-01
   1.1841517e-01  -9.7636670e-01  -1.0711496e+00
   2.0535964e-01  -1.1267958e+00  -1.1425493e+00
   3.1366661e-01  -1.1604064e+00  -1.1853892e+00
   5.4707169e-01  -1.1239259e+00  -1.1269434e+00
   7.9939533e-01  -1.0453907e+00  -1.0918760e+00
   1.0069298e+00  -9.4162281e-01  -1.1549852e+00
   1.3560117e+00  -6.5277466e-01  -1.2770004e+00
   1.7900220e+00  -1.9623154e-01  -1.0977605e+00
   1.9942879e+00  -1.4889305e-01  -9.0606691e-01
   2.0045668e+00  -1.7713681e-01  -8.7520042e-01
   1.7861730e+00  -2.5072991e-01  -7.7253086e-01
   1.5989964e+00  -2.9488577e-01  -7.1092913e-01
   1.4305502e+00  -3.2137928e-01  -7.5811775e-01
   1.2733421e+00  -3.6559882e-01  -7.8643092e-01
   1.0667367e+00  -2.7883684e-01  -5.5096985e-01
   8.8663314e-01  -1.7013281e-01  -4.9384286e-01
   6.6629042e-01  -1.9940122e-02  -5.4371633e-01
   4.2180419e-01   7.0175491e-02  -4.0534109e-01
   3.8739305e-01   2.0921513e-01  -3.2231595e-01
   1.4218518e-01   3.4928576e-01  -1.0420155e-01
  -1.1722014e-01   4.8997498e-01  -1.4163222e-01
  -3.2900363e-01   7.4432906e-01   4.2086920e-03
  -5.1221402e-01   9.5358835e-01   9.1713240e-02
  -6.2214025e-01   1.0224971e+00   1.4421597e-01
  -7.4423629e-01   1.0638423e+00   1.7571761e-01
  -8.1749391e-01   1.0320026e+00   1.9461859e-01
  -8.6144848e-01   9.5625194e-01   3.7425850e-01
  -8.8782123e-01   1.1373889e+00   3.9789278e-01
  -9.0364487e-01   1.2460711e+00   4.1207335e-01
  -9.1313906e-01   1.3112804e+00   4.2058170e-01
  -9.1883557e-01   1.3504060e+00   4.2568670e-01
  -9.2225348e-01   1.4871751e+00   5.9704902e-01
  -9.2430423e-01   1.4276194e+00   6.1571676e-01
  -8.6939438e-01   1.4485328e+00   9.6351604e-01
  -8.3644847e-01   1.5177277e+00   2.0136922e+00
  -8.1668092e-01   1.5309212e+00   2.3913489e+00
  -8.0482039e-01   1.5671608e+00   2.7862423e+00
  -7.9770408e-01   1.5039342e+00   2.6865796e+00
  -7.9343429e-01   1.4659983e+00   2.0377344e+00
  -7.9087241e-01   1.2732962e+00   1.4801280e+00
  -7.3319499e-01   1.0727047e+00   1.1455641e+00
  -6.9858854e-01   8.1073264e-01   7.7652651e-01
  -6.7782467e-01   5.6857915e-01   5.5510393e-01
  -6.6536634e-01   2.8166994e-01   3.3810073e-01
  -6.5789135e-01   5.2877562e-02   2.0789880e-01
  -5.9726606e-01  -1.4104471e-01   1.2977765e-01
  -5.6089088e-01  -3.7069177e-01  -1.2447068e-03
  -4.8292548e-01  -5.6512685e-01  -2.4815744e-01
  -3.8000594e-01  -7.1011132e-01  -4.8045473e-01
  -3.1825422e-01  -9.1039570e-01  -6.1983311e-01
  -2.8120318e-01  -1.0872132e+00  -7.8760980e-01
  -2.0283227e-01  -1.2216271e+00  -8.8827581e-01
  -9.9669420e-02  -1.3022754e+00  -9.4867542e-01
   1.8368584e-02  -1.4073113e+00  -9.8491518e-01
   8.9191387e-02  -1.4420094e+00  -1.0066590e+00
   2.4396566e-01  -1.4345048e+00  -1.0197054e+00
   3.9297052e-01  -1.4583255e+00  -1.0275331e+00
   5.9465404e-01  -1.4442945e+00  -1.1163795e+00
   8.8408503e-01  -1.2942587e+00  -1.2538369e+00
   1.2823048e+00  -9.4932649e-01  -1.1680121e+00
   1.5773770e+00  -8.8398426e-01  -9.4821787e-01
   1.5859994e+00  -8.4477892e-01  -9.0049099e-01
   1.4227520e+00  -8.2125571e-01  -7.8770521e-01
   1.2125229e+00  -8.3546522e-01  -8.0418340e-01
   1.1425258e+00  -8.4399092e-01  -8.1407031e-01
   1.2689484e+00  -8.7742976e-01  -8.2000246e-01
   2.2430467e+00  -8.1252280e-01  -7.3941209e-01
   2.2661027e+00  -7.4525519e-01  -7.7520753e-01
   1.7185333e+00  -6.7657121e-01  -6.2838547e-01
   1.1092902e+00  -5.2206713e-01  -4.5614258e-01
   5.7532349e-01  -4.2936467e-01  -4.3694650e-01
   1.9880314e-01  -3.1709636e-01  -2.5712953e-01
  -8.3249361e-02  -2.3147979e-02  -1.4923936e-01
  -3.6476146e-01   3.9927354e-02  -3.5558843e-04
  -5.8980901e-01   4.9449130e-02   8.8974672e-02
  -7.2483754e-01   1.1180904e-01   5.8423168e-02
  -8.0585466e-01   1.4922499e-01   4.0092266e-02
  -8.5446494e-01   1.1502771e-01   2.9093725e-02
  -8.8363110e-01   1.5115619e-01   2.2494600e-02
  -9.0113080e-01   2.2948013e-01   3.5513376e-01
  -9.1163062e-01   3.8976818e-01   4.7056760e-01
  -9.1793051e-01   5.1426444e-01   4.5567824e-01
  -9.2171044e-01   5.3231534e-01   3.6259497e-01
  -9.8011870e-01   5.9979274e-01   3.9089467e-01
  -9.5902336e-01   6.1195575e-01   4.0787448e-01
  -9.4636615e-01   6.4757698e-01   5.8636169e-01
  -9.3877183e-01   6.9727314e-01   1.4508010e+00
  -9.3421523e-01   7.2709084e-01   1.8011652e+00
  -9.3148128e-01   7.7330488e-01   2.0955334e+00
  -8.7370061e-01   7.7270988e-01   1.7672564e+00
  -8.3903220e-01   8.0067630e-01   1.3178412e+00
  -8.1823116e-01   7.0416246e-01   8.7989272e-01
  -8.0575054e-01   5.6128389e-01   5.3297400e-01
  -7.9826216e-01   2.7729278e-01   2.4067310e-01
  -7.9376914e-01   5.0251269e-02   6.5292568e-02
  -7.9107332e-01  -1.4262048e-01  -3.9935753e-02
  -7.8945583e-01  -3.9996065e-01  -1.0307275e-01
  -7.8848534e-01  -5.8268818e-01  -2.2510460e-01
  -7.3176275e-01  -7.4897154e-01  -1.3002440e-01
  -6.9772919e-01  -8.2041814e-01  -7.2976272e-02
  -6.2116876e-01  -9.7657979e-01  -2.9119638e-01
  -5.7523250e-01  -1.1269236e+00  -5.0627810e-01
  -5.4767075e-01  -1.3021002e+00  -8.0362645e-01
  -4.7499340e-01  -1.4072061e+00  -8.9788580e-01
  -3.7524669e-01  -1.4985931e+00  -1.0385911e+00
  -2.5925837e-01  -1.5534253e+00  -1.1230142e+00
  -1.3352508e-01  -1.5863246e+00  -1.2578178e+00
   5.4195483e-02  -1.6343877e+00  -1.3386999e+00
   2.2296812e-01  -1.6349020e+00  -1.3030795e+00
   3.8037200e-01  -1.6352107e+00  -1.3658570e+00
   5.3095462e-01  -1.5221022e+00  -1.5718228e+00
   9.5814598e-01  -1.2276497e+00  -1.5271029e+00
   1.0460399e+00  -1.0793016e+00  -1.2478220e+00
   1.0987763e+00  -1.0469396e+00  -1.1644031e+00
   1.0181375e+00  -1.0275224e+00  -1.0302022e+00
   8.5747361e-01  -1.0725189e+00  -1.0338312e+00
   7.6107529e-01  -1.1278403e+00  -1.0360087e+00
   6.4709601e-01  -1.1610331e+00  -9.5316547e-01
   5.2256814e-01  -1.0676550e+00  -9.0345956e-01
   3.9171112e-01  -1.0116282e+00  -8.7363601e-01
   2.0091631e-01  -9.2136531e-01  -8.5574188e-01
   3.0299135e-02  -8.6720755e-01  -7.6085574e-01
  -1.8435177e-01  -8.6303632e-01  -7.0392406e-01
  -3.1314231e-01  -7.7556331e-01  -5.0146573e-01
  -4.4655693e-01  -6.6643265e-01  -4.6414039e-01
  -5.8274600e-01  -5.7263084e-01  -4.4174519e-01
  -7.2059974e-01  -4.3137948e-01  -2.6000875e-01
  -8.0331198e-01  -2.0501155e-01  -2.3511654e-01
  -8.5293932e-01  -1.2583763e-01  -2.2018122e-01
  -8.8271573e-01  -1.9162698e-01  -2.1122003e-01
  -9.5672187e-01  -1.1780689e-01   4.6605668e-02
  -1.0011256e+00  -1.6867995e-02   1.1715143e-01
  -1.0277678e+00   1.2866561e-01   1.5947888e-01
  -1.0437531e+00   3.2927947e-01   1.8487535e-01
  -1.0533443e+00   3.9300094e-01   2.0011324e-01
  -1.0590990e+00   5.1620409e-01   2.9340563e-01
  -1.0625518e+00   5.9012599e-01   3.4938106e-01
  -1.0084832e+00   6.9112597e-01   5.5126564e-01
  -9.7604208e-01   7.2340253e-01   1.1772943e+00
  -9.5657739e-01   7.1444505e-01   1.5529116e+00
  -9.4489857e-01   6.5242371e-01   1.8624316e+00
  -9.3789128e-01   5.3024064e-01   1.6273953e+00
  -9.3368690e-01   4.2860737e-01   1.1497748e+00
  -9.3116428e-01   2.8265714e-01   7.7905293e-01
  -9.2965071e-01   1.6676358e-01   5.5661978e-01
  -9.2874256e-01  -7.2713099e-02   1.0122075e+00
  -9.2819767e-01  -3.0136938e-01   7.8066219e-01
  -8.7173044e-01  -5.2353341e-01   3.8928602e-01
  -8.3785011e-01  -7.4180211e-01   1.5446032e-01
  -8.1752191e-01  -9.2941017e-01   1.3564896e-02
  -8.0532498e-01  -1.0702984e+00  -1.5512202e-01
  -7.4186653e-01  -1.1831548e+00  -4.2463348e-01
  -7.0379146e-01  -1.2791921e+00  -6.7049002e-01
  -6.8094642e-01  -1.4501081e+00  -8.1800394e-01
  -6.6723940e-01  -1.5809812e+00  -9.9066196e-01
  -6.0287489e-01  -1.6878284e+00  -1.0942568e+00
  -5.0811588e-01  -1.7802602e+00  -1.2405633e+00
  -3.9512018e-01  -1.8073958e+00  -1.2441976e+00
  -3.2732276e-01  -1.8236772e+00  -1.3305278e+00
  -2.3050401e-01  -1.8617695e+00  -1.3823259e+00
  -1.1627247e-01  -1.8563014e+00  -1.4134048e+00
  -4.7733541e-02  -1.8246971e+00  -1.4320521e+00
   4.9530112e-02  -1.7490877e+00  -1.5273902e+00
   2.7630919e-01  -1.4771347e+00  -1.5004434e+00
   4.6851694e-01  -1.2856394e+00  -1.2318263e+00
   2.2242648e+00  -2.2785391e-01  -5.6911418e-01
   2.1473343e+00  -3.3856893e-01  -5.6911418e-01
   2.1781065e+00  -4.0499795e-01  -5.6911418e-01
   1.9657783e+00  -4.1717660e-01  -6.4100116e-01
   1.7614509e+00  -4.7984131e-01  -6.8413335e-01
   1.5619239e+00  -5.4511888e-01  -5.6623870e-01
   1.4422078e+00  -5.2892792e-01  -5.6738889e-01
   1.3703781e+00  -4.0849831e-01  -4.9619202e-01
   1.0964887e+00  -3.6391931e-01  -4.5347390e-01
   8.5522462e-01  -2.5413563e-01  -3.5595604e-01
   5.5660514e-01  -4.9871648e-02  -2.9744533e-01
   3.0050295e-01   1.8340177e-01  -1.9045191e-01
   6.9911135e-02   3.5104458e-01  -1.2625586e-01
  -1.4537446e-01   7.8377534e-01   1.9980971e-01
  -3.5147633e-01   9.6037752e-01   2.5167508e-01
  -4.7513744e-01   1.0109813e+00   2.1090731e-01
  -6.2626462e-01   1.0136648e+00   2.5833364e-01
  -7.1694092e-01   1.0706325e+00   2.8678944e-01
  -7.7134671e-01   1.0771343e+00   4.4763689e-01
  -8.0399018e-01   1.2194292e+00   5.4414536e-01
  -8.2357626e-01   1.3601636e+00   6.7393742e-01
  -8.3532791e-01   1.5276405e+00   6.7992568e-01
  -8.4237890e-01   1.6281267e+00   6.1163164e-01
  -8.4660949e-01   1.6607396e+00   6.4254221e-01
  -8.4914785e-01   1.7079862e+00   5.8920156e-01
  -8.5067086e-01   1.7086553e+00   7.7285813e-01
  -8.5158467e-01   1.7920931e+00   1.3143740e+00
  -7.7520245e-01   1.7591195e+00   1.7830575e+00
  -7.2937312e-01   1.7116565e+00   2.2080415e+00
  -7.0187552e-01   1.6278213e+00   3.6132237e+00
  -6.8537696e-01   1.5221626e+00   5.3908638e+00
  -6.7547782e-01   1.3203736e+00   5.3072561e+00
  -6.6953834e-01   1.2823365e+00   3.8193518e+00
  -6.6597465e-01   1.0657629e+00   3.4298181e+00
  -6.6383644e-01   7.9742500e-01   2.6928890e+00
  -6.6255351e-01   5.2570722e-01   2.0350706e+00
  -5.8485325e-01   2.2428277e-01   1.5684926e+00
  -5.3823309e-01   7.1106855e-02   1.2166588e+00
  -5.1026100e-01  -1.5919248e-01   8.6178451e-01
  -4.9347774e-01  -2.9737207e-01   4.3319901e-01
  -4.0647728e-01  -5.1867361e-01   1.7604770e-01
  -3.5427701e-01  -7.0681205e-01   9.3643906e-02
  -3.2295684e-01  -8.7505263e-01   4.4201627e-02
  -2.2723424e-01  -1.0867120e+00  -2.7301168e-01
  -1.6980068e-01  -1.2413864e+00  -4.6333966e-01
  -5.8410033e-02  -1.3341910e+00  -5.7753645e-01
   8.4243531e-03  -1.3621950e+00  -7.1794151e-01
   2.0238599e-01  -1.4066762e+00  -8.0218455e-01
   3.9569348e-01  -1.4056861e+00  -8.5273037e-01
   5.8860848e-01  -1.3774133e+00  -9.5494485e-01
   7.8128799e-01  -1.4158072e+00  -1.0881605e+00
   1.4354092e+00  -1.0790197e+00  -1.0962029e+00
   1.9817430e+00  -7.1087460e-01  -8.1348045e-01
   2.0018212e+00  -6.8373886e-01  -6.4384696e-01
   1.9369376e+00  -6.6745742e-01  -3.9829289e-01
   1.8210770e+00  -6.3000980e-01  -3.2284743e-01
   1.5976996e+00  -6.3521998e-01  -3.4946715e-01
   1.5406037e+00  -6.6602484e-01  -4.3732596e-01
   1.5063461e+00  -6.2915025e-01  -4.9004125e-01
   1.4088611e+00  -5.7934674e-01  -3.7789645e-01
   1.1965090e+00  -5.2178588e-01  -3.1060957e-01
   9.9216731e-01  -4.0421309e-01  -1.9835046e-01
   7.1570126e-01  -3.3366942e-01  -2.0288198e-01
   4.7289113e-01  -2.3598570e-01  -2.0560089e-01
   2.5027455e-01  -3.8981687e-02  -2.0723223e-01
   3.9774090e-02   1.0689948e-01  -6.4437072e-02
  -2.4038719e-01   2.2210693e-01   2.1240026e-02
  -4.8541447e-01   2.0819513e-01   7.5929907e-04
  -6.3243083e-01   3.6592059e-01   1.3224483e-01
  -7.2064065e-01   4.8823463e-01   2.8302314e-01
  -7.7356655e-01   6.1698056e-01   4.4537711e-01
  -8.0532208e-01   7.4958563e-01   5.4278949e-01
  -8.2437540e-01   8.5682743e-01   5.2934993e-01
  -8.3580739e-01   1.0872451e+00   4.4939921e-01
  -8.4266659e-01   1.2254956e+00   5.4520275e-01
  -8.4678211e-01   1.3361247e+00   5.3079789e-01
  -8.4925142e-01   1.4301809e+00   5.2215497e-01
  -8.5073300e-01   1.4589359e+00   6.6074319e-01
  -8.5162196e-01   1.5315464e+00   1.1033310e+00
  -8.5215533e-01   1.4643977e+00   1.3688838e+00
  -8.5247535e-01   1.3964297e+00   1.6719894e+00
  -7.7573686e-01   1.4386852e+00   1.6381918e+00
  -7.2969376e-01   1.4086809e+00   1.2584783e+00
  -7.0206791e-01   1.4737147e+00   1.1025372e+00
  -6.8549239e-01   1.2636261e+00   8.6519854e-01
  -6.7554708e-01   9.7150041e-01   8.6656934e-01
  -6.6957990e-01   7.1318874e-01   6.5173085e-01
  -6.6599959e-01   4.7516546e-01   5.2282777e-01
  -6.6385140e-01   1.1092145e-01   3.7359893e-01
  -6.6256249e-01  -1.6298248e-01   2.8406163e-01
  -6.6178914e-01  -4.3803986e-01   3.0222623e-01
  -5.8439463e-01  -6.0307428e-01   1.6935102e-01
  -5.3795792e-01  -7.5745245e-01  -1.2603506e-01
  -4.3316539e-01  -8.5007936e-01  -3.0326671e-01
  -3.7028987e-01  -1.0163705e+00  -4.8149268e-01
  -3.3256456e-01  -1.1438240e+00  -5.8842826e-01
  -2.3299887e-01  -1.2479748e+00  -6.5258961e-01
  -9.6328949e-02  -1.3658228e+00  -6.9108642e-01
   6.2603509e-02  -1.4365316e+00  -7.8607150e-01
   2.3489349e-01  -1.4789569e+00  -9.1494952e-01
   4.1519798e-01  -1.5044121e+00  -9.9227634e-01
   6.7724169e-01  -1.4643277e+00  -1.0386724e+00
   9.1139842e-01  -1.3849195e+00  -1.1383971e+00
   1.2826840e+00  -1.0881658e+00  -1.1982319e+00
   2.1208993e+00  -7.1636229e-01  -9.4658478e-01
   2.1622455e+00  -6.8703148e-01  -7.9559654e-01
   1.9562617e+00  -6.4175423e-01  -6.3311661e-01
   1.8326715e+00  -6.6994540e-01  -6.0751564e-01
   1.7585173e+00  -7.1453885e-01  -5.9215505e-01
   2.0986773e+00  -7.6897368e-01  -5.8293870e-01
   3.6875224e+00  -8.2931334e-01  -6.4929588e-01
   3.8715244e+00  -7.8248086e-01  -6.1722320e-01
   2.9818291e+00  -7.2670262e-01  -5.2609260e-01
   2.1402898e+00  -6.3787816e-01  -3.9952726e-01
   1.4045748e+00  -5.0154721e-01  -3.2358806e-01
   8.0928474e-01  -4.4742740e-01  -2.7802454e-01
   3.7518020e-01  -3.3191925e-01  -1.7879944e-01
   3.7786979e-02  -1.5189933e-01  -1.9115136e-01
  -2.4157946e-01   3.9148891e-02  -5.4788550e-02
  -4.8612983e-01   3.7520787e-01   2.7029139e-02
  -6.3286005e-01   5.7684326e-01   7.6119752e-02
  -7.2089818e-01   5.8710947e-01   1.7746110e-01
  -7.7372106e-01   5.9326920e-01   3.1015290e-01
  -8.8234530e-01   6.8000130e-01   3.8976798e-01
  -9.4751984e-01   8.9811310e-01   4.3753703e-01
  -9.0969405e-01   1.0843377e+00   4.6619845e-01
  -9.6392909e-01   1.1960725e+00   4.1150833e-01
  -9.9647011e-01   1.2631133e+00   4.5058123e-01
  -1.0159947e+00   1.2756591e+00   4.0213799e-01
  -9.5077899e-01   1.2555078e+00   3.7307205e-01
  -9.1164955e-01   1.2987745e+00   5.7129344e-01
  -8.8817188e-01   1.2970558e+00   1.1215482e+00
  -8.7408528e-01   1.2683458e+00   1.2360401e+00
  -8.6563332e-01   1.2511198e+00   1.3766222e+00
  -8.6056215e-01   1.2131054e+00   1.3890845e+00
  -7.8058894e-01   1.1626181e+00   1.1809009e+00
  -8.0953551e-01   9.3857436e-01   8.4032979e-01
  -7.4997296e-01   7.2111186e-01   6.3598713e-01
  -7.1423542e-01   5.0759809e-01   4.4149455e-01
  -6.9279290e-01   2.4109605e-01   3.2479900e-01
  -6.7992739e-01  -1.1255647e-01   2.5478167e-01
  -6.7220808e-01  -3.5242674e-01   1.2191891e+00
  -6.6757650e-01  -4.9634890e-01   8.6330269e-01
  -5.8786704e-01  -5.8270220e-01   5.0599690e-01
  -5.4004137e-01  -7.1755045e-01   7.5952467e-02
  -5.1134596e-01  -8.8149566e-01  -2.5396118e-01
  -4.9412872e-01  -1.0628991e+00  -5.2379635e-01
  -4.0686787e-01  -1.1994199e+00  -6.8569745e-01
  -2.7758085e-01  -1.3090111e+00  -7.8283811e-01
  -1.2307814e-01  -1.4024446e+00  -9.1300949e-01
   4.6553994e-02  -1.4585047e+00  -9.9111232e-01
   1.4833327e-01  -1.4367832e+00  -1.0379740e+00
   2.8633135e-01  -1.4514291e+00  -9.9420405e-01
   4.4606070e-01  -1.4325379e+00  -1.0398291e+00
   6.1882881e-01  -1.4212032e+00  -1.1390910e+00
   9.5328120e-01  -1.1099360e+00  -1.1986482e+00
   1.4616746e+00  -7.5710316e-01  -1.0187216e+00
   1.5359192e+00  -8.2219102e-01  -9.1076562e-01
   1.5804659e+00  -8.0588623e-01  -7.7410504e-01
   1.5302635e+00  -7.4074584e-01  -7.6399568e-01
   1.4232115e+00  -7.8469787e-01  -7.5793006e-01
   1.4359108e+00  -8.9410536e-01  -8.2617768e-01
   1.3665999e+00  -8.4903483e-01  -7.9523926e-01
   1.3250133e+00  -7.6663500e-01  -7.0478923e-01
   1.1462004e+00  -7.4487386e-01  -6.5051921e-01
   9.6198212e-01  -6.7645966e-01  -6.1795720e-01
   6.9759015e-01  -5.2469611e-01  -5.2653300e-01
   3.8509396e-01  -3.7828048e-01  -4.7167849e-01
   1.2066574e-01  -2.3507358e-01  -3.6687879e-01
  -3.7991195e-02   7.2280611e-02  -3.0399898e-01
  -2.1011586e-01   2.5669312e-01  -1.9438410e-01
  -3.9032116e-01   3.1198312e-01  -1.2861518e-01
  -5.7537485e-01   2.8979960e-01  -8.9153823e-02
  -6.8640706e-01   3.5952576e-01   6.4099747e-03
  -8.2995690e-01   4.0136146e-01  -8.1387315e-03
  -9.1608680e-01   5.6485666e-01   1.2690601e-01
  -9.6776474e-01   8.0134756e-01   1.3604588e-01
  -9.2184099e-01   9.9859962e-01   2.1341678e-01
  -8.9428675e-01   1.2830234e+00   1.8795234e-01
  -8.7775420e-01   1.3706414e+00   3.1644764e-01
  -9.4476518e-01   1.4508909e+00   3.2165784e-01
  -9.0804126e-01   1.4160044e+00   2.5289697e-01
  -8.8600691e-01   1.5057875e+00   2.8352744e-01
  -8.7278630e-01   1.4489423e+00   5.8945365e-01
  -8.6485393e-01   1.3317990e+00   7.7300939e-01
  -8.6009451e-01   1.2615129e+00   9.5502981e-01
  -8.5723886e-01   1.2470201e+00   8.4858111e-01
  -7.7859496e-01   1.2383244e+00   6.4093792e-01
  -7.3140863e-01   1.0947132e+00   4.4446502e-01
  -7.8002733e-01   8.7015266e-01   3.9846827e-01
  -7.3226805e-01   5.6934381e-01   2.2709624e-01
  -7.8054298e-01   3.6117975e-01   1.2427303e-01
  -7.3257744e-01   9.7887532e-02   6.2579101e-02
  -7.0379811e-01  -2.2616034e-01  -1.1821123e-01
  -6.8653051e-01  -3.6523155e-01  -1.5479844e-01
  -6.7616996e-01  -5.5938930e-01  -2.4863775e-01
  -5.9302312e-01  -7.3124146e-01  -4.4871530e-01
  -5.4313501e-01  -8.6203152e-01  -5.6876184e-01
  -5.1320215e-01  -1.0512206e+00  -7.1267674e-01
  -4.1831193e-01  -1.2200915e+00  -8.7091267e-01
  -3.6137779e-01  -1.2937353e+00  -9.6585423e-01
  -2.5028681e-01  -1.3932791e+00  -1.0947061e+00
  -1.0670171e-01  -1.5083629e+00  -1.1720173e+00
   5.6379850e-02  -1.5220557e+00  -1.2184040e+00
   2.3115929e-01  -1.5302713e+00  -1.2462360e+00
   3.3602696e-01  -1.5075220e+00  -1.1910482e+00
   5.5280857e-01  -1.4385149e+00  -1.3017095e+00
   8.3673854e-01  -1.2310380e+00  -1.3681063e+00
   1.3148186e+00  -8.5744314e-01  -1.1922834e+00
   1.5247360e+00  -8.2703750e-01  -9.4301573e-01
